Team: 40
Map: 0
Unit Length: 40
Unit: cm
Origin: (0,6)
5,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,0,0
0,0,0,0,2,1,0,0,0,1,1,4
